DATA_BASE;TIPO_DESENROLA;UNIDADE_FEDERACAO;COD_CONGLOMERADO_FINANCEIRO;NOME_CONGLOMERADO_FINANCEIRO;NUMERO_OPERACOES;VOLUME_OPERACOES
202507;1;CE;80185;SANTANDER - PRUDENCIAL;28;33448,03
202507;1;DF;80329;BB - PRUDENCIAL;1;202,89
202507;1;DF;80075;BRADESCO - PRUDENCIAL;1;228,52
202507;1;DF;80099;ITAU - PRUDENCIAL;1;203,63
202507;1;DF;84693;NU PAGAMENTOS - PRUDENCIAL;4;326,70
202507;1;DF;80185;SANTANDER - PRUDENCIAL;14;14199,02
202507;1;ES;80879;BANCO SICOOB - PRUDENCIAL;1;9,91
202507;1;ES;80336;BTG PACTUAL - PRUDENCIAL;1;54,32
202507;1;ES;80185;SANTANDER - PRUDENCIAL;3;5181,42
202507;1;GO;80329;BB - PRUDENCIAL;1;102,11
202507;1;GO;80336;BTG PACTUAL - PRUDENCIAL;2;199,48
202507;1;GO;80099;ITAU - PRUDENCIAL;1;240,73
202507;1;GO;84693;NU PAGAMENTOS - PRUDENCIAL;2;351,94
202507;1;GO;80185;SANTANDER - PRUDENCIAL;9;14477,06
202507;1;MA;80336;BTG PACTUAL - PRUDENCIAL;1;147,52
202507;1;MA;84693;NU PAGAMENTOS - PRUDENCIAL;1;150,81
202507;1;MA;80185;SANTANDER - PRUDENCIAL;4;4160,53
202507;1;MG;84844;BANCO C6 - PRUDENCIAL;1;60,68
202507;1;MG;80879;BANCO SICOOB - PRUDENCIAL;4;655,39
202507;1;MG;80329;BB - PRUDENCIAL;4;622,85
202507;1;MG;80075;BRADESCO - PRUDENCIAL;3;524,08
202507;1;MG;80336;BTG PACTUAL - PRUDENCIAL;1;176,63
202507;1;MG;80996;INTER - PRUDENCIAL;3;264,54
202507;1;MG;80099;ITAU - PRUDENCIAL;1;1,00
202507;1;MG;84693;NU PAGAMENTOS - PRUDENCIAL;7;653,79
202507;1;MG;80185;SANTANDER - PRUDENCIAL;44;56627,54
202507;1;MS;80075;BRADESCO - PRUDENCIAL;2;262,45
202507;1;MS;80336;BTG PACTUAL - PRUDENCIAL;1;98,68
202507;1;MS;84693;NU PAGAMENTOS - PRUDENCIAL;3;199,44
202507;1;MS;80185;SANTANDER - PRUDENCIAL;6;8165,46
202507;1;MT;80075;BRADESCO - PRUDENCIAL;3;624,43
202507;1;MT;84693;NU PAGAMENTOS - PRUDENCIAL;4;277,47
202507;1;MT;80185;SANTANDER - PRUDENCIAL;10;8990,33
202507;1;PA;80075;BRADESCO - PRUDENCIAL;2;270,10
202507;1;PA;84693;NU PAGAMENTOS - PRUDENCIAL;2;253,79
202507;1;PA;80185;SANTANDER - PRUDENCIAL;12;7225,39
202507;1;PB;80879;BANCO SICOOB - PRUDENCIAL;1;3,14
202507;1;PB;80075;BRADESCO - PRUDENCIAL;1;10,96
202507;1;PB;80099;ITAU - PRUDENCIAL;1;201,18
202507;1;PB;80185;SANTANDER - PRUDENCIAL;8;11611,28
202507;1;PE;84844;BANCO C6 - PRUDENCIAL;1;187,82
202507;1;PE;80336;BTG PACTUAL - PRUDENCIAL;1;203,14
202507;1;PE;80996;INTER - PRUDENCIAL;1;97,85
202507;1;PE;80099;ITAU - PRUDENCIAL;2;205,48
202507;1;PE;84693;NU PAGAMENTOS - PRUDENCIAL;4;321,18
202507;1;PE;80185;SANTANDER - PRUDENCIAL;19;21644,39
202507;1;PI;84693;NU PAGAMENTOS - PRUDENCIAL;5;492,49
202507;1;PI;80185;SANTANDER - PRUDENCIAL;3;2410,20
202507;1;PR;84844;BANCO C6 - PRUDENCIAL;1;95,75
202507;1;PR;80879;BANCO SICOOB - PRUDENCIAL;2;209,03
202507;1;PR;80329;BB - PRUDENCIAL;1;202,55
202507;1;PR;80336;BTG PACTUAL - PRUDENCIAL;2;232,26
202507;1;PR;80996;INTER - PRUDENCIAL;1;102,85
202507;1;PR;80099;ITAU - PRUDENCIAL;1;152,06
202507;1;PR;84693;NU PAGAMENTOS - PRUDENCIAL;9;1154,54
202507;1;PR;80185;SANTANDER - PRUDENCIAL;18;23894,78
202507;1;RJ;84844;BANCO C6 - PRUDENCIAL;3;330,40
202507;1;RJ;80879;BANCO SICOOB - PRUDENCIAL;1;220,62
202507;1;RJ;80075;BRADESCO - PRUDENCIAL;1;1939,63
202507;1;RJ;80336;BTG PACTUAL - PRUDENCIAL;7;961,49
202507;1;RJ;80996;INTER - PRUDENCIAL;2;210,01
202507;1;RJ;80099;ITAU - PRUDENCIAL;6;1377,36
202507;1;RJ;84693;NU PAGAMENTOS - PRUDENCIAL;18;1434,45
202507;1;RJ;80185;SANTANDER - PRUDENCIAL;67;74106,59
202507;1;RN;80075;BRADESCO - PRUDENCIAL;1;91,36
202507;1;RN;80336;BTG PACTUAL - PRUDENCIAL;1;201,08
202507;1;RN;84693;NU PAGAMENTOS - PRUDENCIAL;2;357,26
202507;1;RN;80185;SANTANDER - PRUDENCIAL;6;2283,19
202507;1;RO;80178;BMG - PRUDENCIAL;1;121,47
202507;1;RO;80099;ITAU - PRUDENCIAL;1;1,00
202507;1;RO;84693;NU PAGAMENTOS - PRUDENCIAL;2;249,71
202507;1;RO;80185;SANTANDER - PRUDENCIAL;7;4050,92
202507;1;RR;80336;BTG PACTUAL - PRUDENCIAL;1;104,28
202507;1;RR;80185;SANTANDER - PRUDENCIAL;1;357,10
202507;1;RS;84844;BANCO C6 - PRUDENCIAL;2;338,38
202507;1;RS;80075;BRADESCO - PRUDENCIAL;1;265,29
202507;1;RS;80336;BTG PACTUAL - PRUDENCIAL;3;438,95
202507;1;RS;78825270;CCLA MAXI ALFA;1;203,04
202507;1;RS;80099;ITAU - PRUDENCIAL;1;116,00
202507;1;RS;84693;NU PAGAMENTOS - PRUDENCIAL;9;706,43
202507;1;RS;80185;SANTANDER - PRUDENCIAL;18;18474,52
202507;1;SC;84844;BANCO C6 - PRUDENCIAL;1;224,83
202507;1;SC;85291086;CC LITORÂNEA;1;54,05
202507;1;SC;2090126;CCLA SICOOB VALCREDI SUL;1;472,92
202507;1;SC;80099;ITAU - PRUDENCIAL;3;472,17
202507;1;SC;84693;NU PAGAMENTOS - PRUDENCIAL;4;403,13
202507;1;SC;80185;SANTANDER - PRUDENCIAL;12;13388,26
202507;1;SE;80329;BB - PRUDENCIAL;1;202,71
202507;1;SE;80185;SANTANDER - PRUDENCIAL;1;1026,63
202507;1;SP;84844;BANCO C6 - PRUDENCIAL;4;562,13
202507;1;SP;80879;BANCO SICOOB - PRUDENCIAL;1;256,55
202507;1;SP;80329;BB - PRUDENCIAL;1;51,58
202507;1;SP;80178;BMG - PRUDENCIAL;1;202,78
202507;1;SP;80075;BRADESCO - PRUDENCIAL;10;1335,56
202507;1;SP;80336;BTG PACTUAL - PRUDENCIAL;7;1113,29
202507;1;SP;80996;INTER - PRUDENCIAL;5;485,95
202507;1;SP;80099;ITAU - PRUDENCIAL;7;850,70
202507;1;SP;84693;NU PAGAMENTOS - PRUDENCIAL;37;3690,46
202507;1;SP;80185;SANTANDER - PRUDENCIAL;161;158233,66
202507;1;TO;84693;NU PAGAMENTOS - PRUDENCIAL;1;54,00
202507;2;AL;80484;VOTORANTIM - PRUDENCIAL;1;4068,30
202507;2;BA;84844;BANCO C6 - PRUDENCIAL;1;111,92
202507;2;BA;80075;BRADESCO - PRUDENCIAL;2;806,05
202507;2;CE;80075;BRADESCO - PRUDENCIAL;1;3052,52
202507;2;CE;80484;VOTORANTIM - PRUDENCIAL;4;4708,61
202507;2;DF;84844;BANCO C6 - PRUDENCIAL;1;371,94
202507;2;DF;80329;BB - PRUDENCIAL;1;2714,58
202507;2;ES;80484;VOTORANTIM - PRUDENCIAL;1;227,97
202507;2;GO;80329;BB - PRUDENCIAL;1;1958,55
202507;2;GO;80075;BRADESCO - PRUDENCIAL;1;282,22
202507;2;GO;80484;VOTORANTIM - PRUDENCIAL;1;5199,26
202507;2;MA;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;7;29053,38
202507;2;MA;80075;BRADESCO - PRUDENCIAL;1;3278,92
202507;2;MA;80484;VOTORANTIM - PRUDENCIAL;2;1630,15
202507;2;MG;80075;BRADESCO - PRUDENCIAL;3;9391,92
202507;2;MG;80185;SANTANDER - PRUDENCIAL;2;646,67
202507;2;MG;80484;VOTORANTIM - PRUDENCIAL;8;34231,54
202507;2;MS;80484;VOTORANTIM - PRUDENCIAL;5;11140,16
202507;2;MT;80484;VOTORANTIM - PRUDENCIAL;1;3391,20
202507;2;PA;80484;VOTORANTIM - PRUDENCIAL;1;8483,11
202507;2;PB;80075;BRADESCO - PRUDENCIAL;1;1512,91
202507;2;PB;80484;VOTORANTIM - PRUDENCIAL;2;2998,76
202507;2;PE;80075;BRADESCO - PRUDENCIAL;4;25083,64
202507;2;PR;80075;BRADESCO - PRUDENCIAL;3;6750,95
202507;2;PR;80185;SANTANDER - PRUDENCIAL;1;173,57
202507;2;PR;80484;VOTORANTIM - PRUDENCIAL;4;9171,40
202507;2;RJ;80075;BRADESCO - PRUDENCIAL;5;13266,41
202507;2;RJ;80185;SANTANDER - PRUDENCIAL;3;404,81
202507;2;RJ;80484;VOTORANTIM - PRUDENCIAL;4;5000,95
202507;2;RN;80075;BRADESCO - PRUDENCIAL;1;4713,18
202507;2;RN;80484;VOTORANTIM - PRUDENCIAL;2;9919,91
202507;2;RS;80154;BANRISUL - PRUDENCIAL;1;202,76
202507;2;RS;80484;VOTORANTIM - PRUDENCIAL;5;15630,65
202507;2;SC;84844;BANCO C6 - PRUDENCIAL;1;268,92
202507;2;SC;80075;BRADESCO - PRUDENCIAL;1;252,85
202507;2;SC;80484;VOTORANTIM - PRUDENCIAL;3;18401,47
202507;2;SP;84844;BANCO C6 - PRUDENCIAL;6;1443,42
202507;2;SP;80075;BRADESCO - PRUDENCIAL;10;94107,57
202507;2;SP;80099;ITAU - PRUDENCIAL;6;1307,31
202507;2;SP;80185;SANTANDER - PRUDENCIAL;6;478,41
202507;2;SP;80484;VOTORANTIM - PRUDENCIAL;25;51455,07
202507;3;AM;80185;SANTANDER - PRUDENCIAL;2;43100,44
202507;3;BA;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;2;49804,80
202507;3;BA;80185;SANTANDER - PRUDENCIAL;8;145191,52
202507;3;CE;80185;SANTANDER - PRUDENCIAL;4;19392,66
202507;3;DF;80185;SANTANDER - PRUDENCIAL;1;32243,71
202507;3;ES;80185;SANTANDER - PRUDENCIAL;2;48267,54
202507;3;MA;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;2;28035,68
202507;3;MA;80185;SANTANDER - PRUDENCIAL;1;2528,66
202507;3;MG;80185;SANTANDER - PRUDENCIAL;2;4448,28
202507;3;MS;80185;SANTANDER - PRUDENCIAL;3;20520,96
202507;3;MT;80185;SANTANDER - PRUDENCIAL;1;3249,39
202507;3;PB;80185;SANTANDER - PRUDENCIAL;1;4651,43
202507;3;PE;80185;SANTANDER - PRUDENCIAL;3;111913,39
202507;3;PI;80185;SANTANDER - PRUDENCIAL;1;16530,48
202507;3;PR;80185;SANTANDER - PRUDENCIAL;2;12205,07
202507;3;RJ;80185;SANTANDER - PRUDENCIAL;8;109413,82
202507;3;RN;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1;68149,41
202507;3;RN;80185;SANTANDER - PRUDENCIAL;2;43848,36
202507;3;SP;80185;SANTANDER - PRUDENCIAL;29;346288,17
202508;1;AC;84693;NU PAGAMENTOS - PRUDENCIAL;1;56,61
202508;1;AC;80185;SANTANDER - PRUDENCIAL;1;299,24
202508;1;AL;84693;NU PAGAMENTOS - PRUDENCIAL;1;44,17
202508;1;AL;80185;SANTANDER - PRUDENCIAL;2;2020,25
202508;1;AM;84844;BANCO C6 - PRUDENCIAL;1;197,24
202508;1;AM;80329;BB - PRUDENCIAL;1;75,33
202508;1;AM;80075;BRADESCO - PRUDENCIAL;1;204,87
202508;1;AM;84693;NU PAGAMENTOS - PRUDENCIAL;1;89,86
202508;1;AM;80185;SANTANDER - PRUDENCIAL;9;11847,27
202508;1;AP;80185;SANTANDER - PRUDENCIAL;1;3960,13
202508;1;BA;80336;BTG PACTUAL - PRUDENCIAL;2;310,39
202508;1;BA;80996;INTER - PRUDENCIAL;1;200,25
202508;1;BA;80099;ITAU - PRUDENCIAL;1;240,71
202508;1;BA;84693;NU PAGAMENTOS - PRUDENCIAL;5;397,62
202508;1;BA;80185;SANTANDER - PRUDENCIAL;10;12349,42
202508;1;CE;80336;BTG PACTUAL - PRUDENCIAL;1;105,84
202508;1;CE;80996;INTER - PRUDENCIAL;1;150,03
202508;1;CE;80099;ITAU - PRUDENCIAL;2;410,09
202508;1;CE;84693;NU PAGAMENTOS - PRUDENCIAL;4;378,53
202508;1;CE;80185;SANTANDER - PRUDENCIAL;11;12630,24
202508;1;DF;80879;BANCO SICOOB - PRUDENCIAL;1;203,15
202508;1;DF;84693;NU PAGAMENTOS - PRUDENCIAL;2;199,89
202508;1;DF;80185;SANTANDER - PRUDENCIAL;4;5384,71
202508;1;ES;84693;NU PAGAMENTOS - PRUDENCIAL;2;139,65
202508;1;ES;80185;SANTANDER - PRUDENCIAL;5;3461,42
202508;1;GO;84844;BANCO C6 - PRUDENCIAL;1;115,51
202508;1;GO;80178;BMG - PRUDENCIAL;1;200,49
202508;1;GO;80099;ITAU - PRUDENCIAL;1;237,55
202508;1;GO;84693;NU PAGAMENTOS - PRUDENCIAL;3;225,38
202508;1;GO;80185;SANTANDER - PRUDENCIAL;7;9142,04
202508;1;MA;80996;INTER - PRUDENCIAL;3;451,29
202508;1;MA;80099;ITAU - PRUDENCIAL;1;101,85
202508;1;MA;84693;NU PAGAMENTOS - PRUDENCIAL;1;35,53
202508;1;MA;80185;SANTANDER - PRUDENCIAL;1;756,29
202508;1;MG;84844;BANCO C6 - PRUDENCIAL;2;129,34
202508;1;MG;80879;BANCO SICOOB - PRUDENCIAL;1;205,74
202508;1;MG;80075;BRADESCO - PRUDENCIAL;4;3388,51
202508;1;MG;80336;BTG PACTUAL - PRUDENCIAL;3;486,92
202508;1;MG;80099;ITAU - PRUDENCIAL;1;1,00
202508;1;MG;84693;NU PAGAMENTOS - PRUDENCIAL;10;729,39
202508;1;MG;80185;SANTANDER - PRUDENCIAL;19;24655,00
202508;1;MS;80099;ITAU - PRUDENCIAL;1;387,25
202508;1;MS;84693;NU PAGAMENTOS - PRUDENCIAL;1;188,87
202508;1;MS;80185;SANTANDER - PRUDENCIAL;3;77,82
202508;1;MT;80336;BTG PACTUAL - PRUDENCIAL;1;200,55
202508;1;MT;84693;NU PAGAMENTOS - PRUDENCIAL;1;174,29
202508;1;MT;80185;SANTANDER - PRUDENCIAL;2;22,33
202508;1;PA;84844;BANCO C6 - PRUDENCIAL;1;174,43
202508;1;PA;80996;INTER - PRUDENCIAL;2;402,35
202508;1;PA;80099;ITAU - PRUDENCIAL;2;305,91
202508;1;PA;84693;NU PAGAMENTOS - PRUDENCIAL;8;759,24
202508;1;PA;80185;SANTANDER - PRUDENCIAL;10;11735,74
202508;1;PB;80996;INTER - PRUDENCIAL;1;154,42
202508;1;PB;84693;NU PAGAMENTOS - PRUDENCIAL;3;134,18
202508;1;PB;80185;SANTANDER - PRUDENCIAL;3;1314,20
202508;1;PE;80178;BMG - PRUDENCIAL;1;201,39
202508;1;PE;80336;BTG PACTUAL - PRUDENCIAL;1;202,14
202508;1;PE;80099;ITAU - PRUDENCIAL;2;184,62
202508;1;PE;84693;NU PAGAMENTOS - PRUDENCIAL;5;425,89
202508;1;PE;80185;SANTANDER - PRUDENCIAL;9;11475,04
202508;1;PR;80075;BRADESCO - PRUDENCIAL;1;2541,23
202508;1;PR;84693;NU PAGAMENTOS - PRUDENCIAL;3;140,43
202508;1;PR;80185;SANTANDER - PRUDENCIAL;12;10937,06
202508;1;RJ;80075;BRADESCO - PRUDENCIAL;3;90,20
202508;1;RJ;80336;BTG PACTUAL - PRUDENCIAL;2;402,80
202508;1;RJ;80996;INTER - PRUDENCIAL;3;2605,12
202508;1;RJ;80099;ITAU - PRUDENCIAL;4;261,57
202508;1;RJ;84693;NU PAGAMENTOS - PRUDENCIAL;17;1579,22
202508;1;RJ;80185;SANTANDER - PRUDENCIAL;32;33195,64
202508;1;RN;80336;BTG PACTUAL - PRUDENCIAL;1;200,50
202508;1;RN;80099;ITAU - PRUDENCIAL;1;209,42
202508;1;RN;84693;NU PAGAMENTOS - PRUDENCIAL;3;155,29
202508;1;RN;80185;SANTANDER - PRUDENCIAL;2;1682,41
202508;1;RO;80185;SANTANDER - PRUDENCIAL;1;516,10
202508;1;RR;80185;SANTANDER - PRUDENCIAL;2;67,66
202508;1;RS;80329;BB - PRUDENCIAL;1;148,60
202508;1;RS;80336;BTG PACTUAL - PRUDENCIAL;2;307,16
202508;1;RS;80099;ITAU - PRUDENCIAL;1;54,14
202508;1;RS;84693;NU PAGAMENTOS - PRUDENCIAL;5;492,81
202508;1;RS;80185;SANTANDER - PRUDENCIAL;10;8576,27
202508;1;SC;80329;BB - PRUDENCIAL;1;98,67
202508;1;SC;80075;BRADESCO - PRUDENCIAL;2;482,85
202508;1;SC;78825270;CCLAA SICOOB MAXICRÉDITO;1;370,93
202508;1;SC;80996;INTER - PRUDENCIAL;1;149,27
202508;1;SC;80185;SANTANDER - PRUDENCIAL;7;4106,40
202508;1;SE;84693;NU PAGAMENTOS - PRUDENCIAL;1;88,99
202508;1;SE;80185;SANTANDER - PRUDENCIAL;2;475,34
202508;1;SP;84844;BANCO C6 - PRUDENCIAL;6;726,89
202508;1;SP;80075;BRADESCO - PRUDENCIAL;9;2314,09
202508;1;SP;80336;BTG PACTUAL - PRUDENCIAL;8;1119,27
202508;1;SP;80996;INTER - PRUDENCIAL;3;440,23
202508;1;SP;80099;ITAU - PRUDENCIAL;8;561,31
202508;1;SP;84693;NU PAGAMENTOS - PRUDENCIAL;24;4381,59
202508;1;SP;80185;SANTANDER - PRUDENCIAL;70;65746,62
202508;1;TO;80329;BB - PRUDENCIAL;1;203,81
202508;1;TO;84693;NU PAGAMENTOS - PRUDENCIAL;2;260,89
202508;1;TO;80185;SANTANDER - PRUDENCIAL;1;1078,36
202508;2;AC;80099;ITAU - PRUDENCIAL;70;214120,13
202508;2;AL;80099;ITAU - PRUDENCIAL;625;1537271,98
202508;2;AM;80075;BRADESCO - PRUDENCIAL;1;12612,91
202508;2;AM;80099;ITAU - PRUDENCIAL;414;1094830,52
202508;2;AP;80099;ITAU - PRUDENCIAL;51;108827,98
202508;2;BA;80329;BB - PRUDENCIAL;1;5474,51
202508;2;BA;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;2;9105,79
202508;2;BA;80075;BRADESCO - PRUDENCIAL;3;19763,52
202508;2;BA;80099;ITAU - PRUDENCIAL;2601;6446012,81
202508;2;BA;80484;VOTORANTIM - PRUDENCIAL;2;2761,38
202508;2;CE;80099;ITAU - PRUDENCIAL;1573;4173318,78
202508;2;CE;80484;VOTORANTIM - PRUDENCIAL;1;748,69
202508;2;DF;80099;ITAU - PRUDENCIAL;797;2010684,36
202508;2;ES;80099;ITAU - PRUDENCIAL;512;1229060,00
202508;2;ES;80484;VOTORANTIM - PRUDENCIAL;1;669,99
202508;2;GO;80075;BRADESCO - PRUDENCIAL;1;3053,31
202508;2;GO;80099;ITAU - PRUDENCIAL;1101;2563790,95
202508;2;MA;80075;BRADESCO - PRUDENCIAL;2;4914,32
202508;2;MA;80099;ITAU - PRUDENCIAL;480;1138982,12
202508;2;MG;80075;BRADESCO - PRUDENCIAL;3;7892,24
202508;2;MG;80099;ITAU - PRUDENCIAL;3735;8994387,37
202508;2;MG;80484;VOTORANTIM - PRUDENCIAL;4;7802,00
202508;2;MS;80075;BRADESCO - PRUDENCIAL;1;7332,42
202508;2;MS;80099;ITAU - PRUDENCIAL;455;1278809,05
202508;2;MT;80099;ITAU - PRUDENCIAL;308;690752,50
202508;2;MT;80484;VOTORANTIM - PRUDENCIAL;1;247,32
202508;2;PA;80075;BRADESCO - PRUDENCIAL;1;4400,87
202508;2;PA;80099;ITAU - PRUDENCIAL;715;1734526,88
202508;2;PA;80484;VOTORANTIM - PRUDENCIAL;1;12258,59
202508;2;PB;80099;ITAU - PRUDENCIAL;914;2971340,26
202508;2;PE;84844;BANCO C6 - PRUDENCIAL;1;1065,52
202508;2;PE;80075;BRADESCO - PRUDENCIAL;1;3842,60
202508;2;PE;80099;ITAU - PRUDENCIAL;2185;5815096,00
202508;2;PI;80099;ITAU - PRUDENCIAL;353;873367,28
202508;2;PR;84844;BANCO C6 - PRUDENCIAL;1;14366,61
202508;2;PR;80099;ITAU - PRUDENCIAL;2045;5085067,39
202508;2;PR;80484;VOTORANTIM - PRUDENCIAL;2;4215,56
202508;2;RJ;84844;BANCO C6 - PRUDENCIAL;1;216,86
202508;2;RJ;80075;BRADESCO - PRUDENCIAL;2;11084,05
202508;2;RJ;80099;ITAU - PRUDENCIAL;5814;12016584,09
202508;2;RJ;80484;VOTORANTIM - PRUDENCIAL;2;6458,91
202508;2;RN;80099;ITAU - PRUDENCIAL;748;1990631,39
202508;2;RN;80484;VOTORANTIM - PRUDENCIAL;1;3162,32
202508;2;RO;80099;ITAU - PRUDENCIAL;112;260024,32
202508;2;RR;80099;ITAU - PRUDENCIAL;56;128125,89
202508;2;RS;80099;ITAU - PRUDENCIAL;1770;4134276,59
202508;2;RS;80484;VOTORANTIM - PRUDENCIAL;1;9013,29
202508;2;SC;84844;BANCO C6 - PRUDENCIAL;1;224,21
202508;2;SC;80075;BRADESCO - PRUDENCIAL;1;9625,71
202508;2;SC;80099;ITAU - PRUDENCIAL;1233;3393225,58
202508;2;SC;80484;VOTORANTIM - PRUDENCIAL;3;4010,05
202508;2;SE;80099;ITAU - PRUDENCIAL;387;950718,71
202508;2;SP;84844;BANCO C6 - PRUDENCIAL;5;85918,22
202508;2;SP;80075;BRADESCO - PRUDENCIAL;5;80989,59
202508;2;SP;80099;ITAU - PRUDENCIAL;13250;31443772,55
202508;2;SP;80185;SANTANDER - PRUDENCIAL;1;4021,43
202508;2;SP;80484;VOTORANTIM - PRUDENCIAL;13;26200,10
202508;2;TO;80099;ITAU - PRUDENCIAL;78;186585,93
202508;3;AC;80075;BRADESCO - PRUDENCIAL;2;23472,23
202508;3;AC;80099;ITAU - PRUDENCIAL;3;35116,52
202508;3;AC;80185;SANTANDER - PRUDENCIAL;2;15588,25
202508;3;AL;80075;BRADESCO - PRUDENCIAL;21;1015259,07
202508;3;AL;80099;ITAU - PRUDENCIAL;15;96333,96
202508;3;AM;80075;BRADESCO - PRUDENCIAL;24;827924,11
202508;3;AM;80099;ITAU - PRUDENCIAL;19;252732,08
202508;3;AP;80075;BRADESCO - PRUDENCIAL;2;30694,56
202508;3;AP;80099;ITAU - PRUDENCIAL;3;21505,03
202508;3;BA;80075;BRADESCO - PRUDENCIAL;50;2273447,53
202508;3;BA;80099;ITAU - PRUDENCIAL;70;326077,04
202508;3;BA;80185;SANTANDER - PRUDENCIAL;5;94124,73
202508;3;CE;80075;BRADESCO - PRUDENCIAL;29;1570724,09
202508;3;CE;80099;ITAU - PRUDENCIAL;41;226418,94
202508;3;CE;80185;SANTANDER - PRUDENCIAL;1;11317,87
202508;3;DF;80075;BRADESCO - PRUDENCIAL;9;1364695,46
202508;3;DF;80099;ITAU - PRUDENCIAL;37;192871,92
202508;3;DF;80185;SANTANDER - PRUDENCIAL;1;76641,79
202508;3;ES;80075;BRADESCO - PRUDENCIAL;15;716603,12
202508;3;ES;80099;ITAU - PRUDENCIAL;17;54505,18
202508;3;GO;80075;BRADESCO - PRUDENCIAL;32;3646708,03
202508;3;GO;80099;ITAU - PRUDENCIAL;98;622451,10
202508;3;GO;80185;SANTANDER - PRUDENCIAL;2;9832,33
202508;3;MA;80075;BRADESCO - PRUDENCIAL;25;1473450,73
202508;3;MA;80099;ITAU - PRUDENCIAL;9;51116,17
202508;3;MA;80185;SANTANDER - PRUDENCIAL;1;9402,12
202508;3;MG;80075;BRADESCO - PRUDENCIAL;64;2421331,65
202508;3;MG;80099;ITAU - PRUDENCIAL;102;659177,90
202508;3;MS;80075;BRADESCO - PRUDENCIAL;22;921807,28
202508;3;MS;80099;ITAU - PRUDENCIAL;12;78803,95
202508;3;MT;80075;BRADESCO - PRUDENCIAL;17;489025,60
202508;3;MT;80099;ITAU - PRUDENCIAL;15;67499,46
202508;3;MT;80185;SANTANDER - PRUDENCIAL;3;18969,59
202508;3;PA;80075;BRADESCO - PRUDENCIAL;20;1237271,44
202508;3;PA;80099;ITAU - PRUDENCIAL;20;89422,70
202508;3;PB;80075;BRADESCO - PRUDENCIAL;14;289040,57
202508;3;PB;80099;ITAU - PRUDENCIAL;8;45240,02
202508;3;PE;80075;BRADESCO - PRUDENCIAL;28;1014713,14
202508;3;PE;80099;ITAU - PRUDENCIAL;37;137389,93
202508;3;PE;80185;SANTANDER - PRUDENCIAL;1;26801,74
202508;3;PI;80075;BRADESCO - PRUDENCIAL;10;514475,59
202508;3;PI;80099;ITAU - PRUDENCIAL;4;38865,26
202508;3;PR;80075;BRADESCO - PRUDENCIAL;54;2367817,11
202508;3;PR;80099;ITAU - PRUDENCIAL;93;532912,54
202508;3;PR;80185;SANTANDER - PRUDENCIAL;3;66610,92
202508;3;RJ;80075;BRADESCO - PRUDENCIAL;91;9024200,41
202508;3;RJ;80099;ITAU - PRUDENCIAL;204;1036809,58
202508;3;RJ;80185;SANTANDER - PRUDENCIAL;15;368237,72
202508;3;RN;80075;BRADESCO - PRUDENCIAL;8;1024774,40
202508;3;RN;80099;ITAU - PRUDENCIAL;20;143912,48
202508;3;RO;80075;BRADESCO - PRUDENCIAL;8;322885,74
202508;3;RO;80099;ITAU - PRUDENCIAL;6;66976,62
202508;3;RR;80075;BRADESCO - PRUDENCIAL;1;149908,76
202508;3;RR;80099;ITAU - PRUDENCIAL;3;7374,57
202508;3;RR;80185;SANTANDER - PRUDENCIAL;1;44840,31
202508;3;RS;80075;BRADESCO - PRUDENCIAL;22;1206508,23
202508;3;RS;80099;ITAU - PRUDENCIAL;36;256793,61
202508;3;SC;80075;BRADESCO - PRUDENCIAL;20;1453729,29
202508;3;SC;80099;ITAU - PRUDENCIAL;38;256630,99
202508;3;SE;80075;BRADESCO - PRUDENCIAL;6;36733,19
202508;3;SE;80099;ITAU - PRUDENCIAL;2;17593,86
202508;3;SP;80075;BRADESCO - PRUDENCIAL;335;20249993,47
202508;3;SP;80099;ITAU - PRUDENCIAL;548;3801528,93
202508;3;SP;80185;SANTANDER - PRUDENCIAL;11;121787,54
202508;3;TO;80075;BRADESCO - PRUDENCIAL;4;74758,28
202508;3;TO;80099;ITAU - PRUDENCIAL;8;29551,81
202509;1;AC;84693;NU PAGAMENTOS - PRUDENCIAL;1;90,22
202509;1;AL;84693;NU PAGAMENTOS - PRUDENCIAL;1;1292,72
202509;1;AL;80185;SANTANDER - PRUDENCIAL;3;1850,23
202509;1;AM;80178;BMG - PRUDENCIAL;1;200,01
202509;1;AM;80099;ITAU - PRUDENCIAL;2;352,11
202509;1;AM;84693;NU PAGAMENTOS - PRUDENCIAL;1;52,11
202509;1;AM;80185;SANTANDER - PRUDENCIAL;3;3983,68
202509;1;AP;80185;SANTANDER - PRUDENCIAL;1;288,87
202509;1;BA;80075;BRADESCO - PRUDENCIAL;2;2712,14
202509;1;BA;80336;BTG PACTUAL - PRUDENCIAL;1;91,63
202509;1;BA;80996;INTER - PRUDENCIAL;1;117,20
202509;1;BA;80099;ITAU - PRUDENCIAL;1;202,59
202509;1;BA;84693;NU PAGAMENTOS - PRUDENCIAL;3;1180,29
