Data,1178 - % a.a.,11 - % a.d.,Tx. %acum.
14/11/2022,"13,65","0,050788","66.614,67"
16/11/2022,"13,65","0,050788","66.648,55"
17/11/2022,"13,65","0,050788","66.682,45"
18/11/2022,"13,65","0,050788","66.716,37"
21/11/2022,"13,65","0,050788","66.750,30"
22/11/2022,"13,65","0,050788","66.784,25"
23/11/2022,"13,65","0,050788","66.818,22"
24/11/2022,"13,65","0,050788","66.852,21"
25/11/2022,"13,65","0,050788","66.886,21"
28/11/2022,"13,65","0,050788","66.920,23"
29/11/2022,"13,65","0,050788","66.954,27"
30/11/2022,"13,65","0,050788","66.988,33"
01/12/2022,"13,65","0,050788","67.022,40"
02/12/2022,"13,65","0,050788","67.056,49"
05/12/2022,"13,65","0,050788","67.090,60"
06/12/2022,"13,65","0,050788","67.124,72"
07/12/2022,"13,65","0,050788","67.158,87"
08/12/2022,"13,65","0,050788","67.193,02"
09/12/2022,"13,65","0,050788","67.227,20"
12/12/2022,"13,65","0,050788","67.261,40"
13/12/2022,"13,65","0,050788","67.295,61"
14/12/2022,"13,65","0,050788","67.329,84"
15/12/2022,"13,65","0,050788","67.364,08"
16/12/2022,"13,65","0,050788","67.398,35"
19/12/2022,"13,65","0,050788","67.432,63"
20/12/2022,"13,65","0,050788","67.466,93"
21/12/2022,"13,65","0,050788","67.501,24"
22/12/2022,"13,65","0,050788","67.535,57"
23/12/2022,"13,65","0,050788","67.569,93"
26/12/2022,"13,65","0,050788","67.604,29"
27/12/2022,"13,65","0,050788","67.638,68"
28/12/2022,"13,65","0,050788","67.673,08"
29/12/2022,"13,65","0,050788","67.707,50"
30/12/2022,"13,65","0,050788","67.741,94"
03/01/2022,"13,65","0,050788","67.776,40"
03/01/2023,"13,65","0,050788","67.810,87"
04/01/2023,"13,65","0,050788","67.845,36"
05/01/2023,"13,65","0,050788","67.879,87"
06/01/2023,"13,65","0,050788","67.914,39"
09/01/2023,"13,65","0,050788","67.948,94"
10/01/2023,"13,65","0,050788","67.983,50"
11/01/2023,"13,65","0,050788","68.018,08"
12/01/2023,"13,65","0,050788","68.052,67"
13/01/2023,"13,65","0,050788","68.087,29"
16/01/2023,"13,65","0,050788","68.121,92"
17/01/2023,"13,65","0,050788","68.156,56"
18/01/2023,"13,65","0,050788","68.191,23"
19/01/2023,"13,65","0,050788","68.225,91"
20/01/2023,"13,65","0,050788","68.260,62"
23/01/2023,"13,65","0,050788","68.295,34"
24/01/2023,"13,65","0,050788","68.330,07"
25/01/2023,"13,65","0,050788","68.364,83"
26/01/2023,"13,65","0,050788","68.399,60"
27/01/2023,"13,65","0,050788","68.434,39"
30/01/2023,"13,65","0,050788","68.469,19"
31/01/2023,"13,65","0,050788","68.504,02"
01/02/2023,"13,65","0,050788","68.538,86"
02/02/2023,"13,65","0,050788","68.573,72"
03/02/2023,"13,65","0,050788","68.608,60"
06/02/2023,"13,65","0,050788","68.643,50"
07/02/2023,"13,65","0,050788","68.678,41"
08/02/2023,"13,65","0,050788","68.713,34"
09/02/2023,"13,65","0,050788","68.748,29"
10/02/2023,"13,65","0,050788","68.783,26"
13/02/2023,"13,65","0,050788","68.818,24"
14/02/2023,"13,65","0,050788","68.853,24"
15/02/2023,"13,65","0,050788","68.888,26"
16/02/2023,"13,65","0,050788","68.923,30"
17/02/2023,"13,65","0,050788","68.958,36"
22/02/2023,"13,65","0,050788","68.993,43"
23/02/2023,"13,65","0,050788","69.028,52"
24/02/2023,"13,65","0,050788","69.063,63"
27/02/2023,"13,65","0,050788","69.098,76"
28/02/2023,"13,65","0,050788","69.133,90"
01/03/2023,"13,65","0,050788","69.169,06"
02/03/2023,"13,65","0,050788","69.204,24"
03/03/2023,"13,65","0,050788","69.239,44"
06/03/2023,"13,65","0,050788","69.274,66"
07/03/2023,"13,65","0,050788","69.309,89"
08/03/2023,"13,65","0,050788","69.345,14"
09/03/2023,"13,65","0,050788","69.380,41"
10/03/2023,"13,65","0,050788","69.415,70"
13/03/2023,"13,65","0,050788","69.451,01"
14/03/2023,"13,65","0,050788","69.486,33"
15/03/2023,"13,65","0,050788","69.521,67"
16/03/2023,"13,65","0,050788","69.557,03"
17/03/2023,"13,65","0,050788","69.592,41"
20/03/2023,"13,65","0,050788","69.627,81"
21/03/2023,"13,65","0,050788","69.663,22"
22/03/2023,"13,65","0,050788","69.698,65"
23/03/2023,"13,65","0,050788","69.734,10"
24/03/2023,"13,65","0,050788","69.769,57"
27/03/2023,"13,65","0,050788","69.805,05"
28/03/2023,"13,65","0,050788","69.840,56"
29/03/2023,"13,65","0,050788","69.876,08"
30/03/2023,"13,65","0,050788","69.911,62"
31/03/2023,"13,65","0,050788","69.947,17"
03/04/2023,"13,65","0,050788","69.982,75"
04/04/2023,"13,65","0,050788","70.018,34"
05/04/2023,"13,65","0,050788","70.053,95"
06/04/2023,"13,65","0,050788","70.089,58"
10/04/2023,"13,65","0,050788","70.125,23"
11/04/2023,"13,65","0,050788","70.160,90"
12/04/2023,"13,65","0,050788","70.196,58"
13/04/2023,"13,65","0,050788","70.232,28"
14/04/2023,"13,65","0,050788","70.268,00"
17/04/2023,"13,65","0,050788","70.303,74"
18/04/2023,"13,65","0,050788","70.339,50"
19/04/2023,"13,65","0,050788","70.375,27"
20/04/2023,"13,65","0,050788","70.411,07"
24/04/2023,"13,65","0,050788","70.446,88"
25/04/2023,"13,65","0,050788","70.482,71"
26/04/2023,"13,65","0,050788","70.518,56"
27/04/2023,"13,65","0,050788","70.554,42"
28/04/2023,"13,65","0,050788","70.590,31"
02/05/2023,"13,65","0,050788","70.626,21"
03/05/2023,"13,65","0,050788","70.662,13"
04/05/2023,"13,65","0,050788","70.698,07"
05/05/2023,"13,65","0,050788","70.734,02"
08/05/2023,"13,65","0,050788","70.770,00"
09/05/2023,"13,65","0,050788","70.805,99"
10/05/2023,"13,65","0,050788","70.842,00"
11/05/2023,"13,65","0,050788","70.878,03"
12/05/2023,"13,65","0,050788","70.914,08"
15/05/2023,"13,65","0,050788","70.950,15"
16/05/2023,"13,65","0,050788","70.986,23"
17/05/2023,"13,65","0,050788","71.022,34"
18/05/2023,"13,65","0,050788","71.058,46"
19/05/2023,"13,65","0,050788","71.094,60"
22/05/2023,"13,65","0,050788","71.130,76"
23/05/2023,"13,65","0,050788","71.166,93"
24/05/2023,"13,65","0,050788","71.203,13"
25/05/2023,"13,65","0,050788","71.239,34"
26/05/2023,"13,65","0,050788","71.275,57"
29/05/2023,"13,65","0,050788","71.311,82"
30/05/2023,"13,65","0,050788","71.348,09"
31/05/2023,"13,65","0,050788","71.384,38"
01/06/2023,"13,65","0,050788","71.420,69"
02/06/2023,"13,65","0,050788","71.457,01"
05/06/2023,"13,65","0,050788","71.493,35"
06/06/2023,"13,65","0,050788","71.529,71"
07/06/2023,"13,65","0,050788","71.566,09"
09/06/2023,"13,65","0,050788","71.602,49"
12/06/2023,"13,65","0,050788","71.638,91"
13/06/2023,"13,65","0,050788","71.675,34"
14/06/2023,"13,65","0,050788","71.711,79"
15/06/2023,"13,65","0,050788","71.748,27"
16/06/2023,"13,65","0,050788","71.784,76"
19/06/2023,"13,65","0,050788","71.821,26"
20/06/2023,"13,65","0,050788","71.857,79"
21/06/2023,"13,65","0,050788","71.894,34"
22/06/2023,"13,65","0,050788","71.930,90"
23/06/2023,"13,65","0,050788","71.967,49"
26/06/2023,"13,65","0,050788","72.004,09"
27/06/2023,"13,65","0,050788","72.040,71"
28/06/2023,"13,65","0,050788","72.077,35"
29/06/2023,"13,65","0,050788","72.114,00"
30/06/2023,"13,65","0,050788","72.150,68"
03/07/2023,"13,65","0,050788","72.187,37"
04/07/2023,"13,65","0,050788","72.224,09"
05/07/2023,"13,65","0,050788","72.260,82"
06/07/2023,"13,65","0,050788","72.297,57"
07/07/2023,"13,65","0,050788","72.334,34"
10/07/2023,"13,65","0,050788","72.371,13"
11/07/2023,"13,65","0,050788","72.407,93"
12/07/2023,"13,65","0,050788","72.444,76"
13/07/2023,"13,65","0,050788","72.481,60"
14/07/2023,"13,65","0,050788","72.518,47"
17/07/2023,"13,65","0,050788","72.555,35"
18/07/2023,"13,65","0,050788","72.592,25"
19/07/2023,"13,65","0,050788","72.629,17"
20/07/2023,"13,65","0,050788","72.666,10"
21/07/2023,"13,65","0,050788","72.703,06"
24/07/2023,"13,65","0,050788","72.740,04"
25/07/2023,"13,65","0,050788","72.777,03"
26/07/2023,"13,65","0,050788","72.814,04"
27/07/2023,"13,65","0,050788","72.851,07"
28/07/2023,"13,65","0,050788","72.888,13"
31/07/2023,"13,65","0,050788","72.925,19"
01/08/2023,"13,65","0,050788","72.962,28"
02/08/2023,"13,65","0,050788","72.999,39"
03/08/2023,"13,15","0,049037","73.035,24"
04/08/2023,"13,15","0,049037","73.071,10"
07/08/2023,"13,15","0,049037","73.106,98"
08/08/2023,"13,15","0,049037","73.142,88"
09/08/2023,"13,15","0,049037","73.178,79"
10/08/2023,"13,15","0,049037","73.214,73"
11/08/2023,"13,15","0,049037","73.250,68"
14/08/2023,"13,15","0,049037","73.286,65"
15/08/2023,"13,15","0,049037","73.322,63"
16/08/2023,"13,15","0,049037","73.358,64"
17/08/2023,"13,15","0,049037","73.394,66"
18/08/2023,"13,15","0,049037","73.430,70"
21/08/2023,"13,15","0,049037","73.466,76"
22/08/2023,"13,15","0,049037","73.502,83"
23/08/2023,"13,15","0,049037","73.538,93"
24/08/2023,"13,15","0,049037","73.575,04"
25/08/2023,"13,15","0,049037","73.611,16"
28/08/2023,"13,15","0,049037","73.647,31"
29/08/2023,"13,15","0,049037","73.683,47"
30/08/2023,"13,15","0,049037","73.719,65"
31/08/2023,"13,15","0,049037","73.755,85"
01/09/2023,"13,15","0,049037","73.792,07"
04/09/2023,"13,15","0,049037","73.828,30"
05/09/2023,"13,15","0,049037","73.864,56"
06/09/2023,"13,15","0,049037","73.900,83"
08/09/2023,"13,15","0,049037","73.937,11"
11/09/2023,"13,15","0,049037","73.973,42"
12/09/2023,"13,15","0,049037","74.009,74"
13/09/2023,"13,15","0,049037","74.046,08"
14/09/2023,"13,15","0,049037","74.082,44"
15/09/2023,"13,15","0,049037","74.118,82"
18/09/2023,"13,15","0,049037","74.155,21"
19/09/2023,"13,15","0,049037","74.191,63"
20/09/2023,"13,15","0,049037","74.228,06"
21/09/2023,"12,65","0,047279","74.263,20"
22/09/2023,"12,65","0,047279","74.298,36"
25/09/2023,"12,65","0,047279","74.333,53"
26/09/2023,"12,65","0,047279","74.368,72"
27/09/2023,"12,65","0,047279","74.403,93"
28/09/2023,"12,65","0,047279","74.439,16"
29/09/2023,"12,65","0,047279","74.474,40"
02/10/2023,"12,65","0,047279","74.509,66"
03/10/2023,"12,65","0,047279","74.544,93"
04/10/2023,"12,65","0,047279","74.580,22"
05/10/2023,"12,65","0,047279","74.615,53"
06/10/2023,"12,65","0,047279","74.650,85"
09/10/2023,"12,65","0,047279","74.686,20"
10/10/2023,"12,65","0,047279","74.721,55"
11/10/2023,"12,65","0,047279","74.756,93"
13/10/2023,"12,65","0,047279","74.792,32"
16/10/2023,"12,65","0,047279","74.827,73"
17/10/2023,"12,65","0,047279","74.863,15"
18/10/2023,"12,65","0,047279","74.898,60"
19/10/2023,"12,65","0,047279","74.934,05"
20/10/2023,"12,65","0,047279","74.969,53"
23/10/2023,"12,65","0,047279","75.005,02"
24/10/2023,"12,65","0,047279","75.040,53"
25/10/2023,"12,65","0,047279","75.076,06"
26/10/2023,"12,65","0,047279","75.111,60"
27/10/2023,"12,65","0,047279","75.147,16"
30/10/2023,"12,65","0,047279","75.182,73"
31/10/2023,"12,65","0,047279","75.218,33"
01/11/2023,"12,65","0,047279","75.253,94"
03/11/2023,"12,15","0,045513","75.288,23"
06/11/2023,"12,15","0,045513","75.322,54"
07/11/2023,"12,15","0,045513","75.356,87"
08/11/2023,"12,15","0,045513","75.391,21"
09/11/2023,"12,15","0,045513","75.425,57"
10/11/2023,"12,15","0,045513","75.459,95"
13/11/2023,"12,15","0,045513","75.494,34"
14/11/2023,"12,15","0,045513","75.528,74"
16/11/2023,"12,15","0,045513","75.563,16"
17/11/2023,"12,15","0,045513","75.597,60"
20/11/2023,"12,15","0,045513","75.632,05"
21/11/2023,"12,15","0,045513","75.666,52"
22/11/2023,"12,15","0,045513","75.701,00"
23/11/2023,"12,15","0,045513","75.735,50"
24/11/2023,"12,15","0,045513","75.770,02"
27/11/2023,"12,15","0,045513","75.804,55"
28/11/2023,"12,15","0,045513","75.839,09"
29/11/2023,"12,15","0,045513","75.873,66"
30/11/2023,"12,15","0,045513","75.908,23"
01/12/2023,"12,15","0,045513","75.942,83"
04/12/2023,"12,15","0,045513","75.977,44"
05/12/2023,"12,15","0,045513","76.012,06"
06/12/2023,"12,15","0,045513","76.046,70"
07/12/2023,"12,15","0,045513","76.081,36"
08/12/2023,"12,15","0,045513","76.116,03"
11/12/2023,"12,15","0,045513","76.150,72"
12/12/2023,"12,15","0,045513","76.185,42"
13/12/2023,"12,15","0,045513","76.220,14"
14/12/2023,"11,65","0,043739","76.253,53"
15/12/2023,"11,65","0,043739","76.286,92"
18/12/2023,"11,65","0,043739","76.320,33"
19/12/2023,"11,65","0,043739","76.353,76"
20/12/2023,"11,65","0,043739","76.387,20"
21/12/2023,"11,65","0,043739","76.420,65"
22/12/2023,"11,65","0,043739","76.454,12"
26/12/2023,"11,65","0,043739","76.487,61"
27/12/2023,"11,65","0,043739","76.521,11"
28/12/2023,"11,65","0,043739","76.554,62"
29/12/2023,"11,65","0,043739","76.588,15"
02/01/2023,"11,65","0,043739","76.621,69"
03/01/2024,"11,65","0,043739","76.655,25"
04/01/2024,"11,65","0,043739","76.688,82"
05/01/2024,"11,65","0,043739","76.722,41"
08/01/2024,"11,65","0,043739","76.756,01"
09/01/2024,"11,65","0,043739","76.789,62"
10/01/2024,"11,65","0,043739","76.823,25"
11/01/2024,"11,65","0,043739","76.856,90"
12/01/2024,"11,65","0,043739","76.890,56"
15/01/2024,"11,65","0,043739","76.924,23"
16/01/2024,"11,65","0,043739","76.957,92"
17/01/2024,"11,65","0,043739","76.991,63"
18/01/2024,"11,65","0,043739","77.025,35"
19/01/2024,"11,65","0,043739","77.059,08"
22/01/2024,"11,65","0,043739","77.092,83"
23/01/2024,"11,65","0,043739","77.126,59"
24/01/2024,"11,65","0,043739","77.160,37"
25/01/2024,"11,65","0,043739","77.194,16"
26/01/2024,"11,65","0,043739","77.227,97"
29/01/2024,"11,65","0,043739","77.261,79"
30/01/2024,"11,65","0,043739","77.295,63"
31/01/2024,"11,65","0,043739","77.329,48"
01/02/2024,"11,15","0,041957","77.361,97"
02/02/2024,"11,15","0,041957","77.394,47"
05/02/2024,"11,15","0,041957","77.426,99"
06/02/2024,"11,15","0,041957","77.459,51"
07/02/2024,"11,15","0,041957","77.492,06"
08/02/2024,"11,15","0,041957","77.524,61"
09/02/2024,"11,15","0,041957","77.557,18"
14/02/2024,"11,15","0,041957","77.589,76"
15/02/2024,"11,15","0,041957","77.622,36"
16/02/2024,"11,15","0,041957","77.654,97"
19/02/2024,"11,15","0,041957","77.687,59"
20/02/2024,"11,15","0,041957","77.720,23"
21/02/2024,"11,15","0,041957","77.752,88"
22/02/2024,"11,15","0,041957","77.785,55"
23/02/2024,"11,15","0,041957","77.818,22"
26/02/2024,"11,15","0,041957","77.850,92"
27/02/2024,"11,15","0,041957","77.883,62"
28/02/2024,"11,15","0,041957","77.916,34"
29/02/2024,"11,15","0,041957","77.949,07"
01/03/2024,"11,15","0,041957","77.981,82"
04/03/2024,"11,15","0,041957","78.014,58"
05/03/2024,"11,15","0,041957","78.047,36"
06/03/2024,"11,15","0,041957","78.080,15"
07/03/2024,"11,15","0,041957","78.112,95"
08/03/2024,"11,15","0,041957","78.145,76"
11/03/2024,"11,15","0,041957","78.178,59"
12/03/2024,"11,15","0,041957","78.211,44"
13/03/2024,"11,15","0,041957","78.244,29"
14/03/2024,"11,15","0,041957","78.277,16"
15/03/2024,"11,15","0,041957","78.310,05"
18/03/2024,"11,15","0,041957","78.342,95"
19/03/2024,"11,15","0,041957","78.375,86"
20/03/2024,"11,15","0,041957","78.408,79"
21/03/2024,"10,65","0,040168","78.440,32"
22/03/2024,"10,65","0,040168","78.471,87"
25/03/2024,"10,65","0,040168","78.503,43"
26/03/2024,"10,65","0,040168","78.535,00"
27/03/2024,"10,65","0,040168","78.566,59"
28/03/2024,"10,65","0,040168","78.598,19"
01/04/2024,"10,65","0,040168","78.629,80"
02/04/2024,"10,65","0,040168","78.661,42"
03/04/2024,"10,65","0,040168","78.693,06"
04/04/2024,"10,65","0,040168","78.724,71"
05/04/2024,"10,65","0,040168","78.756,37"
08/04/2024,"10,65","0,040168","78.788,05"
09/04/2024,"10,65","0,040168","78.819,74"
10/04/2024,"10,65","0,040168","78.851,44"
11/04/2024,"10,65","0,040168","78.883,15"
12/04/2024,"10,65","0,040168","78.914,88"
15/04/2024,"10,65","0,040168","78.946,61"
16/04/2024,"10,65","0,040168","78.978,37"
17/04/2024,"10,65","0,040168","79.010,13"
18/04/2024,"10,65","0,040168","79.041,91"
19/04/2024,"10,65","0,040168","79.073,70"
22/04/2024,"10,65","0,040168","79.105,50"
23/04/2024,"10,65","0,040168","79.137,31"
24/04/2024,"10,65","0,040168","79.169,14"
25/04/2024,"10,65","0,040168","79.200,98"
26/04/2024,"10,65","0,040168","79.232,84"
29/04/2024,"10,65","0,040168","79.264,70"
30/04/2024,"10,65","0,040168","79.296,58"
02/05/2024,"10,65","0,040168","79.328,47"
03/05/2024,"10,65","0,040168","79.360,38"
06/05/2024,"10,65","0,040168","79.392,30"
07/05/2024,"10,65","0,040168","79.424,23"
08/05/2024,"10,65","0,040168","79.456,17"
09/05/2024,"10,4","0,03927","79.487,41"
10/05/2024,"10,4","0,03927","79.518,67"
13/05/2024,"10,4","0,03927","79.549,93"
14/05/2024,"10,4","0,03927","79.581,21"
15/05/2024,"10,4","0,03927","79.612,50"
16/05/2024,"10,4","0,03927","79.643,80"
17/05/2024,"10,4","0,03927","79.675,12"
20/05/2024,"10,4","0,03927","79.706,45"
21/05/2024,"10,4","0,03927","79.737,79"
22/05/2024,"10,4","0,03927","79.769,14"
23/05/2024,"10,4","0,03927","79.800,50"
24/05/2024,"10,4","0,03927","79.831,88"
27/05/2024,"10,4","0,03927","79.863,27"
28/05/2024,"10,4","0,03927","79.894,67"
29/05/2024,"10,4","0,03927","79.926,09"
31/05/2024,"10,4","0,03927","79.957,51"
03/06/2024,"10,4","0,03927","79.988,95"
04/06/2024,"10,4","0,03927","80.020,40"
05/06/2024,"10,4","0,03927","80.051,87"
06/06/2024,"10,4","0,03927","80.083,34"
07/06/2024,"10,4","0,03927","80.114,83"
10/06/2024,"10,4","0,03927","80.146,33"
11/06/2024,"10,4","0,03927","80.177,84"
12/06/2024,"10,4","0,03927","80.209,37"
13/06/2024,"10,4","0,03927","80.240,90"
14/06/2024,"10,4","0,03927","80.272,45"
17/06/2024,"10,4","0,03927","80.304,02"
18/06/2024,"10,4","0,03927","80.335,59"
19/06/2024,"10,4","0,03927","80.367,18"
20/06/2024,"10,4","0,03927","80.398,78"
21/06/2024,"10,4","0,03927","80.430,39"
24/06/2024,"10,4","0,03927","80.462,01"
25/06/2024,"10,4","0,03927","80.493,65"
26/06/2024,"10,4","0,03927","80.525,30"
27/06/2024,"10,4","0,03927","80.556,96"
28/06/2024,"10,4","0,03927","80.588,64"
01/07/2024,"10,4","0,03927","80.620,32"
02/07/2024,"10,4","0,03927","80.652,02"
03/07/2024,"10,4","0,03927","80.683,73"
04/07/2024,"10,4","0,03927","80.715,46"
05/07/2024,"10,4","0,03927","80.747,19"
08/07/2024,"10,4","0,03927","80.778,94"
09/07/2024,"10,4","0,03927","80.810,70"
10/07/2024,"10,4","0,03927","80.842,48"
11/07/2024,"10,4","0,03927","80.874,26"
12/07/2024,"10,4","0,03927","80.906,06"
15/07/2024,"10,4","0,03927","80.937,87"
16/07/2024,"10,4","0,03927","80.969,69"
17/07/2024,"10,4","0,03927","81.001,53"
18/07/2024,"10,4","0,03927","81.033,38"
19/07/2024,"10,4","0,03927","81.065,24"
22/07/2024,"10,4","0,03927","81.097,11"
23/07/2024,"10,4","0,03927","81.129,00"
24/07/2024,"10,4","0,03927","81.160,90"
25/07/2024,"10,4","0,03927","81.192,81"
26/07/2024,"10,4","0,03927","81.224,73"
29/07/2024,"10,4","0,03927","81.256,67"
30/07/2024,"10,4","0,03927","81.288,62"
31/07/2024,"10,4","0,03927","81.320,58"
01/08/2024,"10,4","0,03927","81.352,55"
02/08/2024,"10,4","0,03927","81.384,54"
05/08/2024,"10,4","0,03927","81.416,54"
06/08/2024,"10,4","0,03927","81.448,55"
07/08/2024,"10,4","0,03927","81.480,57"
08/08/2024,"10,4","0,03927","81.512,61"
09/08/2024,"10,4","0,03927","81.544,66"
12/08/2024,"10,4","0,03927","81.576,72"
13/08/2024,"10,4","0,03927","81.608,80"
14/08/2024,"10,4","0,03927","81.640,88"
15/08/2024,"10,4","0,03927","81.672,98"
16/08/2024,"10,4","0,03927","81.705,10"
19/08/2024,"10,4","0,03927","81.737,22"
20/08/2024,"10,4","0,03927","81.769,36"
21/08/2024,"10,4","0,03927","81.801,51"
22/08/2024,"10,4","0,03927","81.833,67"
23/08/2024,"10,4","0,03927","81.865,85"
26/08/2024,"10,4","0,03927","81.898,03"
27/08/2024,"10,4","0,03927","81.930,24"
28/08/2024,"10,4","0,03927","81.962,45"
29/08/2024,"10,4","0,03927","81.994,67"
30/08/2024,"10,4","0,03927","82.026,91"
02/09/2024,"10,4","0,03927","82.059,16"
03/09/2024,"10,4","0,03927","82.091,43"
04/09/2024,"10,4","0,03927","82.123,70"
05/09/2024,"10,4","0,03927","82.155,99"
06/09/2024,"10,4","0,03927","82.188,30"
09/09/2024,"10,4","0,03927","82.220,61"
10/09/2024,"10,4","0,03927","82.252,94"
11/09/2024,"10,4","0,03927","82.285,28"
12/09/2024,"10,4","0,03927","82.317,63"
13/09/2024,"10,4","0,03927","82.350,00"
16/09/2024,"10,4","0,03927","82.382,37"
17/09/2024,"10,4","0,03927","82.414,76"
18/09/2024,"10,4","0,03927","82.447,17"
19/09/2024,"10,65","0,040168","82.480,33"
20/09/2024,"10,65","0,040168","82.513,50"
23/09/2024,"10,65","0,040168","82.546,68"
24/09/2024,"10,65","0,040168","82.579,88"
25/09/2024,"10,65","0,040168","82.613,09"
26/09/2024,"10,65","0,040168","82.646,31"
27/09/2024,"10,65","0,040168","82.679,55"
30/09/2024,"10,65","0,040168","82.712,80"
01/10/2024,"10,65","0,040168","82.746,07"
02/10/2024,"10,65","0,040168","82.779,34"
03/10/2024,"10,65","0,040168","82.812,63"
04/10/2024,"10,65","0,040168","82.845,94"
07/10/2024,"10,65","0,040168","82.879,26"
08/10/2024,"10,65","0,040168","82.912,59"
09/10/2024,"10,65","0,040168","82.945,93"
10/10/2024,"10,65","0,040168","82.979,29"
11/10/2024,"10,65","0,040168","83.012,66"
14/10/2024,"10,65","0,040168","83.046,05"
15/10/2024,"10,65","0,040168","83.079,44"
16/10/2024,"10,65","0,040168","83.112,86"
17/10/2024,"10,65","0,040168","83.146,28"
18/10/2024,"10,65","0,040168","83.179,72"
21/10/2024,"10,65","0,040168","83.213,17"
22/10/2024,"10,65","0,040168","83.246,64"
23/10/2024,"10,65","0,040168","83.280,12"
24/10/2024,"10,65","0,040168","83.313,61"
25/10/2024,"10,65","0,040168","83.347,11"
28/10/2024,"10,65","0,040168","83.380,63"
29/10/2024,"10,65","0,040168","83.414,16"
30/10/2024,"10,65","0,040168","83.447,71"
31/10/2024,"10,65","0,040168","83.481,27"
01/11/2024,"10,65","0,040168","83.514,84"
04/11/2024,"10,65","0,040168","83.548,43"
05/11/2024,"10,65","0,040168","83.582,03"
06/11/2024,"10,65","0,040168","83.615,64"
07/11/2024,"11,15","0,041957","83.650,77"
08/11/2024,"11,15","0,041957","83.685,91"
11/11/2024,"11,15","0,041957","83.721,06"
12/11/2024,"11,15","0,041957","83.756,23"
13/11/2024,"11,15","0,041957","83.791,41"
14/11/2024,"11,15","0,041957","83.826,61"
18/11/2024,"11,15","0,041957","83.861,82"
19/11/2024,"11,15","0,041957","83.897,05"
21/11/2024,"11,15","0,041957","83.932,29"
